date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:51:02	11943/11943	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2007:15:41%20GMT	http://mydesignhoard.com/HTML/html/education/images/themepost/img-18.jpg	D:/project/demo1/mydesignhoard.com/HTML/html/education/images/themepost/img-18.jpg	(from http://mydesignhoard.com/HTML/html/education/newsgridsidebar.html)
13:51:02	3721/3721	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2007:14:13%20GMT	http://mydesignhoard.com/HTML/html/education/images/img-16.jpg	D:/project/demo1/mydesignhoard.com/HTML/html/education/images/img-16.jpg	(from http://mydesignhoard.com/HTML/html/education/newsdetail.html)
13:51:02	2865/2865	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2007:14:13%20GMT	http://mydesignhoard.com/HTML/html/education/images/img-17.jpg	D:/project/demo1/mydesignhoard.com/HTML/html/education/images/img-17.jpg	(from http://mydesignhoard.com/HTML/html/education/newsdetail.html)
13:51:03	3056/3056	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2007:14:13%20GMT	http://mydesignhoard.com/HTML/html/education/images/img-18.jpg	D:/project/demo1/mydesignhoard.com/HTML/html/education/images/img-18.jpg	(from http://mydesignhoard.com/HTML/html/education/newsdetail.html)
13:51:03	3154/3154	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2007:14:14%20GMT	http://mydesignhoard.com/HTML/html/education/images/img-19.jpg	D:/project/demo1/mydesignhoard.com/HTML/html/education/images/img-19.jpg	(from http://mydesignhoard.com/HTML/html/education/newsdetail.html)
13:51:04	3056/3056	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2007:14:14%20GMT	http://mydesignhoard.com/HTML/html/education/images/img-20.jpg	D:/project/demo1/mydesignhoard.com/HTML/html/education/images/img-20.jpg	(from http://mydesignhoard.com/HTML/html/education/newsdetail.html)
13:51:04	3272/3272	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2007:14:15%20GMT	http://mydesignhoard.com/HTML/html/education/images/img-21.jpg	D:/project/demo1/mydesignhoard.com/HTML/html/education/images/img-21.jpg	(from http://mydesignhoard.com/HTML/html/education/newsdetail.html)
13:51:05	11812/11812	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Oct%202013%2019:05:45%20GMT	http://mydesignhoard.com/HTML/html/education/info@uoek.com	D:/project/demo1/mydesignhoard.com/HTML/html/education/info@uoek.com	(from http://mydesignhoard.com/HTML/html/education/jobdetail.html)
13:51:06	41324/41324	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2007:15:42%20GMT	http://mydesignhoard.com/HTML/html/education/images/themepost/img-19.jpg	D:/project/demo1/mydesignhoard.com/HTML/html/education/images/themepost/img-19.jpg	(from http://mydesignhoard.com/HTML/html/education/newsdetail.html)
13:51:06	260278/260278	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2007:14:11%20GMT	http://mydesignhoard.com/HTML/html/education/images/img-06.jpg	D:/project/demo1/mydesignhoard.com/HTML/html/education/images/img-06.jpg	(from http://mydesignhoard.com/HTML/html/education/aboutleadership.html)
13:51:12	40213/40213	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2007:15:06%20GMT	http://mydesignhoard.com/HTML/html/education/images/gallery/img-02.jpg	D:/project/demo1/mydesignhoard.com/HTML/html/education/images/gallery/img-02.jpg	(from http://mydesignhoard.com/HTML/html/education/gallery.html)
13:51:22	99950/99950	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2007:15:06%20GMT	http://mydesignhoard.com/HTML/html/education/images/gallery/img-03.jpg	D:/project/demo1/mydesignhoard.com/HTML/html/education/images/gallery/img-03.jpg	(from http://mydesignhoard.com/HTML/html/education/gallery.html)
13:51:22	96518/96518	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2007:15:07%20GMT	http://mydesignhoard.com/HTML/html/education/images/gallery/img-04.jpg	D:/project/demo1/mydesignhoard.com/HTML/html/education/images/gallery/img-04.jpg	(from http://mydesignhoard.com/HTML/html/education/gallery.html)
13:51:25	133605/133605	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2007:15:07%20GMT	http://mydesignhoard.com/HTML/html/education/images/gallery/img-01.jpg	D:/project/demo1/mydesignhoard.com/HTML/html/education/images/gallery/img-01.jpg	(from http://mydesignhoard.com/HTML/html/education/gallery.html)
13:51:27	96090/96090	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2007:15:08%20GMT	http://mydesignhoard.com/HTML/html/education/images/gallery/img-05.jpg	D:/project/demo1/mydesignhoard.com/HTML/html/education/images/gallery/img-05.jpg	(from http://mydesignhoard.com/HTML/html/education/gallery.html)
13:51:31	52532/52532	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2007:15:07%20GMT	http://mydesignhoard.com/HTML/html/education/images/gallery/img-07.jpg	D:/project/demo1/mydesignhoard.com/HTML/html/education/images/gallery/img-07.jpg	(from http://mydesignhoard.com/HTML/html/education/gallery.html)
13:51:39	104842/104842	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2007:15:08%20GMT	http://mydesignhoard.com/HTML/html/education/images/gallery/img-06.jpg	D:/project/demo1/mydesignhoard.com/HTML/html/education/images/gallery/img-06.jpg	(from http://mydesignhoard.com/HTML/html/education/gallery.html)
13:51:42	102301/102301	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2007:15:09%20GMT	http://mydesignhoard.com/HTML/html/education/images/gallery/img-08.jpg	D:/project/demo1/mydesignhoard.com/HTML/html/education/images/gallery/img-08.jpg	(from http://mydesignhoard.com/HTML/html/education/gallery.html)
13:51:42	63052/63052	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2007:15:09%20GMT	http://mydesignhoard.com/HTML/html/education/images/gallery/img-10.jpg	D:/project/demo1/mydesignhoard.com/HTML/html/education/images/gallery/img-10.jpg	(from http://mydesignhoard.com/HTML/html/education/gallery.html)
13:51:44	106642/106642	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2007:15:09%20GMT	http://mydesignhoard.com/HTML/html/education/images/gallery/img-09.jpg	D:/project/demo1/mydesignhoard.com/HTML/html/education/images/gallery/img-09.jpg	(from http://mydesignhoard.com/HTML/html/education/gallery.html)
13:51:44	32512/32512	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2007:15:10%20GMT	http://mydesignhoard.com/HTML/html/education/images/gallery/img-11.jpg	D:/project/demo1/mydesignhoard.com/HTML/html/education/images/gallery/img-11.jpg	(from http://mydesignhoard.com/HTML/html/education/gallery.html)
13:51:51	52659/52659	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2007:15:10%20GMT	http://mydesignhoard.com/HTML/html/education/images/gallery/img-13.jpg	D:/project/demo1/mydesignhoard.com/HTML/html/education/images/gallery/img-13.jpg	(from http://mydesignhoard.com/HTML/html/education/gallery.html)
13:51:51	59153/59153	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2007:15:10%20GMT	http://mydesignhoard.com/HTML/html/education/images/gallery/img-12.jpg	D:/project/demo1/mydesignhoard.com/HTML/html/education/images/gallery/img-12.jpg	(from http://mydesignhoard.com/HTML/html/education/gallery.html)
13:51:52	53267/53267	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2007:15:10%20GMT	http://mydesignhoard.com/HTML/html/education/images/gallery/img-14.jpg	D:/project/demo1/mydesignhoard.com/HTML/html/education/images/gallery/img-14.jpg	(from http://mydesignhoard.com/HTML/html/education/gallery.html)
13:51:53	8236/8236	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2007:14:07%20GMT	http://mydesignhoard.com/HTML/html/education/images/404-img.jpg	D:/project/demo1/mydesignhoard.com/HTML/html/education/images/404-img.jpg	(from http://mydesignhoard.com/HTML/html/education/404error.html)
13:51:53	11345/11345	---M--	200	added ('OK')	image/png	date:Wed,%2010%20May%202017%2007:14:17%20GMT	http://mydesignhoard.com/HTML/html/education/images/logo3.png	D:/project/demo1/mydesignhoard.com/HTML/html/education/images/logo3.png	(from http://mydesignhoard.com/HTML/html/education/comingsoon.html)
13:51:56	135755/135755	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202017%2007:15:12%20GMT	http://mydesignhoard.com/HTML/html/education/images/gallery/img-15.jpg	D:/project/demo1/mydesignhoard.com/HTML/html/education/images/gallery/img-15.jpg	(from http://mydesignhoard.com/HTML/html/education/gallery.html)
