date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:15:29	22529/22529	---M-Z	200	added ('OK')	text/css	date:Tue,%2004%20Jul%202017%2007:57:52%20GMT	https://www.radiustheme.com/demo/html/academics/style.css	D:/project/demo2/www.radiustheme.com/demo/html/academics/style.css	(from https://www.radiustheme.com/demo/html/academics/)
14:15:30	15514/15514	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2004%20Jul%202017%2007:58:19%20GMT	https://www.radiustheme.com/demo/html/academics/js/modernizr-2.8.3.min.js	D:/project/demo2/www.radiustheme.com/demo/html/academics/js/modernizr-2.8.3.min.js	(from https://www.radiustheme.com/demo/html/academics/)
14:15:30	45357/45357	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:31%20GMT	https://www.radiustheme.com/demo/html/academics/index.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/index-2.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:31	1165/1165	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jul%202017%2007:58:48%20GMT	https://www.radiustheme.com/demo/html/academics/img/logo.png	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/logo.png	(from https://www.radiustheme.com/demo/html/academics/)
14:15:31	74186/74186	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:32%20GMT	https://www.radiustheme.com/demo/html/academics/academics/index.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/index.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:32	68269/68269	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:32%20GMT	https://www.radiustheme.com/demo/html/academics/academics/index2.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/index2.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:32	78597/78597	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:33%20GMT	https://www.radiustheme.com/demo/html/academics/academics/index3.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/index3.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:32	72161/72161	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:33%20GMT	https://www.radiustheme.com/demo/html/academics/academics/index4.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/index4.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:33	53727/53727	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:34%20GMT	https://www.radiustheme.com/demo/html/academics/academics/about1.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/about1.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:33	42259/42259	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:34%20GMT	https://www.radiustheme.com/demo/html/academics/academics/about2.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/about2.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:34	41186/41186	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:34%20GMT	https://www.radiustheme.com/demo/html/academics/academics/about3.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/about3.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:34	40640/40640	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:35%20GMT	https://www.radiustheme.com/demo/html/academics/academics/about4.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/about4.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:34	37784/37784	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:35%20GMT	https://www.radiustheme.com/demo/html/academics/academics/event.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/event.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:35	37186/37186	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:36%20GMT	https://www.radiustheme.com/demo/html/academics/academics/single-event.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/single-event.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:35	31229/31229	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:36%20GMT	https://www.radiustheme.com/demo/html/academics/academics/gallery1.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/gallery1.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:36	35684/35684	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:37%20GMT	https://www.radiustheme.com/demo/html/academics/academics/gallery2.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/gallery2.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:36	58681/58681	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:37%20GMT	https://www.radiustheme.com/demo/html/academics/academics/shop1.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/shop1.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:37	58682/58682	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:37%20GMT	https://www.radiustheme.com/demo/html/academics/academics/shop2.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/shop2.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:37	52523/52523	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:38%20GMT	https://www.radiustheme.com/demo/html/academics/academics/single-shop.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/single-shop.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:37	30801/30801	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:38%20GMT	https://www.radiustheme.com/demo/html/academics/academics/pricing1.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/pricing1.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:38	31089/31089	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:39%20GMT	https://www.radiustheme.com/demo/html/academics/academics/pricing2.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/pricing2.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:38	41272/41272	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:39%20GMT	https://www.radiustheme.com/demo/html/academics/academics/news1.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/news1.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:39	44909/44909	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:39%20GMT	https://www.radiustheme.com/demo/html/academics/academics/news2.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/news2.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:39	44479/44479	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:40%20GMT	https://www.radiustheme.com/demo/html/academics/academics/single-news.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/single-news.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:39	37348/37348	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:40%20GMT	https://www.radiustheme.com/demo/html/academics/academics/faq.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/faq.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:40	29501/29501	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:41%20GMT	https://www.radiustheme.com/demo/html/academics/academics/404.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/404.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:40	45710/45710	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:41%20GMT	https://www.radiustheme.com/demo/html/academics/academics/lecturers1.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/lecturers1.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:41	34201/34201	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:42%20GMT	https://www.radiustheme.com/demo/html/academics/academics/single-lecturers.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/single-lecturers.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:41	64028/64028	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:42%20GMT	https://www.radiustheme.com/demo/html/academics/academics/courses1.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/courses1.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:42	64184/64184	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:43%20GMT	https://www.radiustheme.com/demo/html/academics/academics/courses2.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/courses2.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:42	40987/40987	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:43%20GMT	https://www.radiustheme.com/demo/html/academics/academics/courses3.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/courses3.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:42	54228/54228	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:43%20GMT	https://www.radiustheme.com/demo/html/academics/academics/single-courses1.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/single-courses1.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:43	69277/69277	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:44%20GMT	https://www.radiustheme.com/demo/html/academics/academics/single-courses2.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/single-courses2.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:43	84422/84422	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:44%20GMT	https://www.radiustheme.com/demo/html/academics/academics/single-courses3.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/single-courses3.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:44	39894/39894	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:45%20GMT	https://www.radiustheme.com/demo/html/academics/academics/research1.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/research1.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:44	36709/36709	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:45%20GMT	https://www.radiustheme.com/demo/html/academics/academics/research2.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/research2.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:45	39215/39215	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:45%20GMT	https://www.radiustheme.com/demo/html/academics/academics/research3.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/research3.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:45	38084/38084	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:46%20GMT	https://www.radiustheme.com/demo/html/academics/academics/single-research.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/single-research.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:45	34307/34307	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:46%20GMT	https://www.radiustheme.com/demo/html/academics/academics/contact1.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/contact1.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:46	32999/32999	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:47%20GMT	https://www.radiustheme.com/demo/html/academics/academics/contact2.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/contact2.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:46	1568/1568	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:59:14%20GMT	https://www.radiustheme.com/demo/html/academics/img/banner/2.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/banner/2.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:15:47	1324/1324	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:59:15%20GMT	https://www.radiustheme.com/demo/html/academics/img/banner/3.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/banner/3.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:15:47	1502/1502	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:59:16%20GMT	https://www.radiustheme.com/demo/html/academics/img/banner/4.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/banner/4.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:15:49	48076/48076	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:58:42%20GMT	https://www.radiustheme.com/demo/html/academics/img/home1.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/home1.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:15:51	45448/45448	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:58:43%20GMT	https://www.radiustheme.com/demo/html/academics/img/home2.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/home2.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:15:52	39784/39784	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:58:44%20GMT	https://www.radiustheme.com/demo/html/academics/img/home3.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/home3.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:15:53	49939/49939	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:58:45%20GMT	https://www.radiustheme.com/demo/html/academics/img/home4.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/home4.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:15:53	34982/34982	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:58:25%20GMT	https://www.radiustheme.com/demo/html/academics/img/about1.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/about1.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:15:54	28321/28321	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:58:27%20GMT	https://www.radiustheme.com/demo/html/academics/img/about2.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/about2.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:15:55	28869/28869	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:58:27%20GMT	https://www.radiustheme.com/demo/html/academics/img/about3.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/about3.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:15:56	45429/45429	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:58:30%20GMT	https://www.radiustheme.com/demo/html/academics/img/about4.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/about4.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:15:57	41927/41927	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:58:47%20GMT	https://www.radiustheme.com/demo/html/academics/img/lecturers1.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/lecturers1.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:15:57	35910/35910	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:58:48%20GMT	https://www.radiustheme.com/demo/html/academics/img/lecturers2.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/lecturers2.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:15:57	37714/37714	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202017%2008:45:58%20GMT	https://www.radiustheme.com/demo/html/academics/academics/lecturers2.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/academics/lecturers2.html	(from https://www.radiustheme.com/demo/html/academics/)
14:15:59	30635/30635	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:59:07%20GMT	https://www.radiustheme.com/demo/html/academics/img/single-lecturers.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/single-lecturers.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:15:59	40967/40967	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:58:32%20GMT	https://www.radiustheme.com/demo/html/academics/img/courses1.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/courses1.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:16:00	36094/36094	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:58:34%20GMT	https://www.radiustheme.com/demo/html/academics/img/courses2.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/courses2.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:16:02	44457/44457	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:58:35%20GMT	https://www.radiustheme.com/demo/html/academics/img/courses3.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/courses3.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:16:02	32917/32917	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:59:02%20GMT	https://www.radiustheme.com/demo/html/academics/img/single-courses1.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/single-courses1.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:16:03	30335/30335	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:59:05%20GMT	https://www.radiustheme.com/demo/html/academics/img/single-courses2.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/single-courses2.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:16:03	30865/30865	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:59:05%20GMT	https://www.radiustheme.com/demo/html/academics/img/single-courses3.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/single-courses3.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:16:04	38823/38823	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:58:57%20GMT	https://www.radiustheme.com/demo/html/academics/img/research1.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/research1.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:16:05	41316/41316	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:58:58%20GMT	https://www.radiustheme.com/demo/html/academics/img/research2.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/research2.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:16:06	30563/30563	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:58:59%20GMT	https://www.radiustheme.com/demo/html/academics/img/research3.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/research3.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:16:07	32434/32434	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:59:09%20GMT	https://www.radiustheme.com/demo/html/academics/img/single-research.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/single-research.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:16:07	38132/38132	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:58:36%20GMT	https://www.radiustheme.com/demo/html/academics/img/event.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/event.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:16:08	40452/40452	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:59:07%20GMT	https://www.radiustheme.com/demo/html/academics/img/single-event.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/single-event.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:16:09	34403/34403	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:58:50%20GMT	https://www.radiustheme.com/demo/html/academics/img/news1.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/news1.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:16:10	39665/39665	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:58:52%20GMT	https://www.radiustheme.com/demo/html/academics/img/news2.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/news2.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:16:11	35074/35074	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:59:09%20GMT	https://www.radiustheme.com/demo/html/academics/img/single-news.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/single-news.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:16:12	51803/51803	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:58:40%20GMT	https://www.radiustheme.com/demo/html/academics/img/gallery1.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/gallery1.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:16:13	49328/49328	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:58:40%20GMT	https://www.radiustheme.com/demo/html/academics/img/gallery2.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/gallery2.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:16:13	42472/42472	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:59:00%20GMT	https://www.radiustheme.com/demo/html/academics/img/shop1.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/shop1.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:16:14	34349/34349	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:59:02%20GMT	https://www.radiustheme.com/demo/html/academics/img/shop2.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/shop2.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:16:15	37598/37598	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:59:12%20GMT	https://www.radiustheme.com/demo/html/academics/img/single-shop.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/single-shop.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:16:16	33193/33193	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:58:37%20GMT	https://www.radiustheme.com/demo/html/academics/img/faq.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/faq.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:16:16	27692/27692	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2007:58:25%20GMT	https://www.radiustheme.com/demo/html/academics/img/404.jpg	D:/project/demo2/www.radiustheme.com/demo/html/academics/img/404.jpg	(from https://www.radiustheme.com/demo/html/academics/)
14:16:17	44218/44218	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Oct%202017%2008:46:18%20GMT	https://www.radiustheme.com/demo/html/academics/acadenics/index.html	D:/project/demo2/www.radiustheme.com/demo/html/academics/acadenics/index.html	(from https://www.radiustheme.com/demo/html/academics/)
14:16:18	85581/85581	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2004%20Jul%202017%2007:58:15%20GMT	https://www.radiustheme.com/demo/html/academics/js/jquery-2.2.4.min.js	D:/project/demo2/www.radiustheme.com/demo/html/academics/js/jquery-2.2.4.min.js	(from https://www.radiustheme.com/demo/html/academics/)
14:16:18	760/760	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2004%20Jul%202017%2007:58:19%20GMT	https://www.radiustheme.com/demo/html/academics/js/plugins.js	D:/project/demo2/www.radiustheme.com/demo/html/academics/js/plugins.js	(from https://www.radiustheme.com/demo/html/academics/)
14:16:21	36868/36868	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2004%20Jul%202017%2007:58:12%20GMT	https://www.radiustheme.com/demo/html/academics/js/bootstrap.min.js	D:/project/demo2/www.radiustheme.com/demo/html/academics/js/bootstrap.min.js	(from https://www.radiustheme.com/demo/html/academics/)
14:16:22	8416/8416	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2004%20Jul%202017%2007:58:20%20GMT	https://www.radiustheme.com/demo/html/academics/js/wow.min.js	D:/project/demo2/www.radiustheme.com/demo/html/academics/js/wow.min.js	(from https://www.radiustheme.com/demo/html/academics/)
